track_id,cyanite_id,name,artist_name,duration,license_ccurl
922271,libtr_01KVXKG7ZA2JPNF33V,Space two,David Aboab,198,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922272,libtr_01KVXKG81SZY5GJAJ6,Space three,David Aboab,179,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922273,libtr_01KVXKG82VPYTFBD0R,Space four,David Aboab,184,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922274,libtr_01KVXKG855KKS0YQ44,Space five,David Aboab,177,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922275,libtr_01KVXKG87ANSBMX5QQ,Interlude: Jackson Pollock,David Aboab,375,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922278,libtr_01KVXKG89WVMYTJZQH,Space six,David Aboab,155,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922279,libtr_01KVXKG8BWCJARXCZ3,Space seven,David Aboab,175,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922280,libtr_01KVXKG8CJ4HX8RKNK,Epilogue,David Aboab,160,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
922676,libtr_01KVXKGCCWX8JZYGRC,Diamante,Ismael Soriano Galicia,286,http://creativecommons.org/licenses/by-nc-nd/3.0/
934481,libtr_01KVXKHJCCB31RX4KG,Pulsars,Thorwald Odin,329,http://creativecommons.org/licenses/by-nc-sa/2.5/it/
937032,libtr_01KVXKJG7JR2823GW4,Southside Story,GroovyVoxx,285,http://creativecommons.org/licenses/by-sa/3.0/
939488,libtr_01KVXKKNEYC0YRYB6F,Après la pluie le beau temps,Whiteyes,188,http://creativecommons.org/licenses/by-nc-nd/3.0/
985615,libtr_01KVXMG1Q0PPNRE4TN,Rune X - The last wolves under the fullmoon,Rune X -Natural Northern Darkness-,390,http://creativecommons.org/licenses/by-nc-nd/3.0/
1001812,libtr_01KVWSME41JTT6V1RB,Frozen Puddles and Cinnamon Candies,Shardik's Walkman,336,http://creativecommons.org/licenses/by-sa/3.0/
1233275,libtr_01KVWWJNRA9FJY1K5G,Last Night,SMITH,240,http://creativecommons.org/licenses/by-nc-nd/3.0/
1282846,libtr_01KVWX3CX5QP6DMGCY,Open your eyes,MANCY,344,http://creativecommons.org/licenses/by-nd/3.0/
1287444,libtr_01KVWX59YB6EQ7C7VM,URBAN,Van Syla,285,http://creativecommons.org/licenses/by-nc-sa/3.0/
1287448,libtr_01KVWX59YP0J8CC89M,UNEXPECTED DELIVERY,Van Syla,209,http://creativecommons.org/licenses/by-nc-sa/3.0/
1399798,libtr_01KVWYKF68PZKCSWF3,May your Wishes come true,Van Syla,228,http://creativecommons.org/licenses/by-nc-sa/3.0/
1683699,libtr_01KVX2PC4J6ADECCMQ,Bitter and sweet - Igor Lisul,Igor Lisul - guitar soul instrumental,236,http://creativecommons.org/licenses/by-nc-nd/3.0/
180294,libtr_01KVX50QFS90CRXNEB,SaReGaMa - Kalimba Jig,SaReGaMa,150,http://creativecommons.org/licenses/by-nc-nd/3.0/
180295,libtr_01KVX50QNXHXWDSGCD,SaReGaMa - Irish Lullaby,SaReGaMa,85,http://creativecommons.org/licenses/by-nc-nd/3.0/
180296,libtr_01KVX50QX68WNQFDZG,SaReGaMa - Air,SaReGaMa,150,http://creativecommons.org/licenses/by-nc-nd/3.0/
250351,libtr_01KVXBCD4HAEZPS54F,fall training,Stefano Targa,153,http://creativecommons.org/licenses/by-nc-sa/3.0/
250370,libtr_01KVXBCDCKGPNSRHNG,footsteps in the mind,Stefano Targa,211,http://creativecommons.org/licenses/by-nc-sa/3.0/
250371,libtr_01KVXBCDH91YTGH1VQ,kim long,Stefano Targa,170,http://creativecommons.org/licenses/by-nc-sa/3.0/
250373,libtr_01KVXBCDPN0BJ1NH4K,hard training,Stefano Targa,257,http://creativecommons.org/licenses/by-nc-sa/3.0/
250374,libtr_01KVXBCDTTX1XKRMPJ,dragon & tiger,Stefano Targa,152,http://creativecommons.org/licenses/by-nc-sa/3.0/
250375,libtr_01KVXBCDXR5TJE22K5,budo 2,Stefano Targa,188,http://creativecommons.org/licenses/by-nc-sa/3.0/
250376,libtr_01KVXBCE5B3M56M48M,dien huu,Stefano Targa,265,http://creativecommons.org/licenses/by-nc-sa/3.0/
250377,libtr_01KVXBCEAD124J2GBX,budo,Stefano Targa,325,http://creativecommons.org/licenses/by-nc-sa/3.0/
250378,libtr_01KVXBCEFQW17Z66FS,techniques of fall,Stefano Targa,183,http://creativecommons.org/licenses/by-nc-sa/3.0/
250379,libtr_01KVXBCEKB1H26HJD3,form of the eagle,Stefano Targa,93,http://creativecommons.org/licenses/by-nc-sa/3.0/
250427,libtr_01KVXBCFPF9EEDJ3KA,EurAsia,Stefano Targa,260,http://creativecommons.org/licenses/by-nc-sa/3.0/
250456,libtr_01KVXBCJ2W98YGFGQ6,basic techniques,Stefano Targa,119,http://creativecommons.org/licenses/by-nc-sa/3.0/
265591,libtr_01KVXBJ3QWHVKF93PC,asian impression,Stefano Targa & Enzo Carlino,532,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
265599,libtr_01KVXBJ3RJQNF83DEC,movement,Stefano Targa & Enzo Carlino,255,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
334661,libtr_01KVXCAM8TCT5K6RGG,Il cielo di marzo,Lyon54,187,http://creativecommons.org/licenses/by-nc-sa/3.0/
334662,libtr_01KVXCAM9B4SCPSS06,small smile,Lyon54,177,http://creativecommons.org/licenses/by-nc-sa/3.0/
334663,libtr_01KVXCAMFT5SQXMV35,magic forest,Lyon54,275,http://creativecommons.org/licenses/by-nc-sa/3.0/
334664,libtr_01KVXCAMFW0YNZ2GEK,nell'aria di aprile,Lyon54,157,http://creativecommons.org/licenses/by-nc-sa/3.0/
334666,libtr_01KVXCAMPRKEVWGGJK,Quella  luce nei tuoi occhi,Lyon54,127,http://creativecommons.org/licenses/by-nc-sa/3.0/
334668,libtr_01KVXCAN5M05XD9340,cose di sempre,Lyon54,313,http://creativecommons.org/licenses/by-nc-sa/3.0/
334669,libtr_01KVXCANCFCV37PGJ8,Miss Mary,Lyon54,149,http://creativecommons.org/licenses/by-nc-sa/3.0/
334703,libtr_01KVXCANR641XP1P36,glow feeling_piano solo,Lyon54,193,http://creativecommons.org/licenses/by-nc-sa/3.0/
341395,libtr_01KVXCCDZ78JPZ35K1,Sarah's Dance,Lena Selyanina,480,http://creativecommons.org/licenses/by/3.0/
415995,libtr_01KVXD5GETCHCRZB6F,For Diana Orchestral,Nicolas Choukroun,229,http://creativecommons.org/licenses/by-nc-sa/3.0/
415997,libtr_01KVXD5H31NWDR6CAK,Adagio Nuptial Orchestral,Nicolas Choukroun,259,http://creativecommons.org/licenses/by-nc-sa/3.0/
416001,libtr_01KVXD5H030PFQ5WR3,Aliens Orbital Orchestral,Nicolas Choukroun,177,http://creativecommons.org/licenses/by-nc-sa/3.0/
531498,libtr_01KVXEC8WPERMD5TYS,Vortex,Sky & Clouds,231,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531499,libtr_01KVXEC8WWXM6Z98W2,Aquila,Sky & Clouds,183,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531500,libtr_01KVXEC8XXHPF8EZN2,Waiting,Sky & Clouds,158,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531501,libtr_01KVXEC8ZG2WBP3BE2,Ariandea,Sky & Clouds,202,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531502,libtr_01KVXEC925BCTPGBK9,Isil,Sky & Clouds,392,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531503,libtr_01KVXEC92R7DV2AY5A,Penta,Sky & Clouds,186,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
531504,libtr_01KVXEC99JCXFY7C75,Delta,Sky & Clouds,151,http://creativecommons.org/licenses/by-nc-nd/2.0/be/
958297,libtr_01KVXM06WEE8ZMG4NZ,On An Edge ,Int.Elect.Sound,256,http://creativecommons.org/licenses/by-sa/3.0/
961377,libtr_01KVXM29R9A9GBMNYG,Enigma,A.Torres Ruiz,176,http://creativecommons.org/licenses/by-nc-sa/3.0/
976711,libtr_01KVXMC9JSWE1GY2YX,Short Day of Chrysalis,Aufklarung,133,http://creativecommons.org/licenses/by-nc-sa/3.0/
976713,libtr_01KVXMC9JS9W66E5HV,Celtic Islands,Aufklarung,151,http://creativecommons.org/licenses/by-nc-sa/3.0/
979633,libtr_01KVXMDFBVW9EFB3M7,Overture,Singing Sands,568,http://creativecommons.org/licenses/by-nc-nd/3.0/
126748,libtr_01KVWWXQRQ5B9308KZ,Romeo and Juliet 01,ShakuEcho,136,http://creativecommons.org/licenses/by-nc-sa/3.0/
126749,libtr_01KVWWXR2M1813K7Y9,Romeo and Juliet 02,ShakuEcho,98,http://creativecommons.org/licenses/by-nc-sa/3.0/
126750,libtr_01KVWWXRAB7PY22T2R,Romeo and Juliet 03,ShakuEcho,92,http://creativecommons.org/licenses/by-nc-sa/3.0/
126762,libtr_01KVWWXRT8K1ZW85KT,Romeo and Juliet 05,ShakuEcho,91,http://creativecommons.org/licenses/by-nc-sa/3.0/
126765,libtr_01KVWWXRXGXGE6179V,Romeo and Juliet 07,ShakuEcho,335,http://creativecommons.org/licenses/by-nc-sa/3.0/
126770,libtr_01KVWWXSWDQDWPHHXM,Romeo and Juliet 08,ShakuEcho,285,http://creativecommons.org/licenses/by-nc-sa/3.0/
126773,libtr_01KVWWXTWPJEHRPSED,Romeo and Juliet 11,ShakuEcho,99,http://creativecommons.org/licenses/by-nc-sa/3.0/
126775,libtr_01KVWWXV5FRXS5FPN6,Romeo and Juliet 13,ShakuEcho,120,http://creativecommons.org/licenses/by-nc-sa/3.0/
132978,libtr_01KVWXP90YN9HS35K1,The Sky Is For Us,DeE[J]LuX,172,http://creativecommons.org/licenses/by-nc-nd/3.0/
132983,libtr_01KVWXP9PGSNXC8N9C,The Love We Crave [Xtd Play],DeE[J]LuX,296,http://creativecommons.org/licenses/by-nc-nd/3.0/
132992,libtr_01KVWXPBD6V0XAB1FE,Shine (In A Winter Night) [Neverfinished],DeE[J]LuX,93,http://creativecommons.org/licenses/by-nc-nd/3.0/
132994,libtr_01KVWXPC4Q6GYJBJQ7,Remember,DeE[J]LuX,259,http://creativecommons.org/licenses/by-nc-nd/3.0/
132996,libtr_01KVWXPCTCF8J6VS35,Nothing of Better To Do [No Regrets Rmx],DeE[J]LuX,186,http://creativecommons.org/licenses/by-nc-nd/3.0/
133001,libtr_01KVWXPE4550QBR15S,In My Dreams [Instrumental MiX],DeE[J]LuX,333,http://creativecommons.org/licenses/by-nc-nd/3.0/
133003,libtr_01KVWXPE8MGV2WAVCC,Endless Nightmare [Neverfinished],DeE[J]LuX,122,http://creativecommons.org/licenses/by-nc-nd/3.0/
133004,libtr_01KVWXPEP5CVJCQYX9,Dedicata a Te [Short Cut],DeE[J]LuX,76,http://creativecommons.org/licenses/by-nc-nd/3.0/
133005,libtr_01KVWXPF52KRYQA7XG,Moonwings [Neverfinished],DeE[J]LuX,57,http://creativecommons.org/licenses/by-nc-nd/3.0/
133006,libtr_01KVWXPFD6RZDDGWXB,Elephants,DeE[J]LuX,200,http://creativecommons.org/licenses/by-nc-nd/3.0/
171145,libtr_01KVX38QZX9N3RSJH6,A New Sunshine,A.K.1974,250,http://creativecommons.org/licenses/by-sa/3.0/
171147,libtr_01KVX38R55TS71BPTS,Rain Over The Beach,A.K.1974,285,http://creativecommons.org/licenses/by-sa/3.0/
171148,libtr_01KVX38R5QQG2X400B,Drops,A.K.1974,256,http://creativecommons.org/licenses/by-sa/3.0/
171150,libtr_01KVX38R7JBASV8AGM,After The Storm,A.K.1974,160,http://creativecommons.org/licenses/by-sa/3.0/
182051,libtr_01KVX59H1R6EBE0HQE,Realismo y Fantasia,Luis Zunel,177,http://creativecommons.org/licenses/by-nc-sa/3.0/
182076,libtr_01KVX59KNPMHV5NRVS,Estela,Luis Zunel,109,http://creativecommons.org/licenses/by-nc-sa/3.0/
182077,libtr_01KVX59KYAC42F7SPN,Vanguard Extendida,Luis Zunel,280,http://creativecommons.org/licenses/by-nc-sa/3.0/
182080,libtr_01KVX59MA8TYDK3VTW,Serena travesía,Luis Zunel,135,http://creativecommons.org/licenses/by-nc-sa/3.0/
182095,libtr_01KVX59P71F9E4QC2C,Duerme,Luis Zunel,146,http://creativecommons.org/licenses/by-nc-sa/3.0/
182109,libtr_01KVX59QV9PXPSJ2YC,Pasante,Luis Zunel,171,http://creativecommons.org/licenses/by-nc-sa/3.0/
193321,libtr_01KVX7H4JHB923TVD6,Your Eyes,Capashen,249,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
199761,libtr_01KVX90FNESPPY3KZG,Rove,Minor Minstrel,384,http://creativecommons.org/licenses/by-nc-sa/3.0/
199763,libtr_01KVX90FT3TJ3ASNXZ,Meeting Point (DanceVersion),Minor Minstrel,262,http://creativecommons.org/licenses/by-nc-sa/3.0/
199764,libtr_01KVX90FVBYPGHXPM1,Inside,Minor Minstrel,369,http://creativecommons.org/licenses/by-nc-sa/3.0/
199767,libtr_01KVX90G135DEFWSMW,Meeting Point,Minor Minstrel,398,http://creativecommons.org/licenses/by-nc-sa/3.0/
199771,libtr_01KVX90G5BKDCTSFG5,Morphing Matrix,Minor Minstrel,341,http://creativecommons.org/licenses/by-nc-sa/3.0/
199779,libtr_01KVX90H3XC0SB0R2M,This Is My Way,Minor Minstrel,400,http://creativecommons.org/licenses/by-nc-sa/3.0/
199784,libtr_01KVX90JHYYMWCMAG9,Soundcheck In Side (Warm Up),Minor Minstrel,373,http://creativecommons.org/licenses/by-nc-sa/3.0/
199789,libtr_01KVX90K3S6YN8SNJM,Wide Range,Minor Minstrel,443,http://creativecommons.org/licenses/by-nc-sa/3.0/
199806,libtr_01KVX90MKB051FDEAG,What Are You Doing,Minor Minstrel,361,http://creativecommons.org/licenses/by-nc-sa/3.0/
201010,libtr_01KVX995EAYTEA1EAQ,Biased Feelings,Christiaan Bakker,175,http://creativecommons.org/licenses/by/3.0/
201011,libtr_01KVX995PS8CXW7HG1,Biased Nothing,Christiaan Bakker,163,http://creativecommons.org/licenses/by/3.0/
201926,libtr_01KVX9F6N0X3YNY0BH,Biased Physics,Christiaan Bakker,131,http://creativecommons.org/licenses/by/3.0/
201927,libtr_01KVX9F73EY1KG8A31,Biased Underpants,Christiaan Bakker,108,http://creativecommons.org/licenses/by/3.0/
208511,libtr_01KVXAC31TS0JJMWZP,Chaser,Dikital,322,http://creativecommons.org/licenses/by-nc-sa/3.0/
208519,libtr_01KVXAC333977ZHE3H,do not disturb,Dikital,237,http://creativecommons.org/licenses/by-nc-sa/3.0/
778283,libtr_01KVXHG7RMA91NW7FV,Lotus Flower,Hiddeminside,194,http://creativecommons.org/licenses/by-nc-nd/3.0/
778284,libtr_01KVXHG7SS8RDHS7RR,Taikos of Japan,Hiddeminside,205,http://creativecommons.org/licenses/by-nc-nd/3.0/
778285,libtr_01KVXHG7TDNXAJEFEY,Arabia,Hiddeminside,194,http://creativecommons.org/licenses/by-nc-nd/3.0/
152403,libtr_01KVX09K038V762J2C,Partie NITH 3,Myriam Matoussi,181,http://creativecommons.org/licenses/by-sa/3.0/
152428,libtr_01KVX09QE0ZCJBZ938,En Bonne Compagnie,Myriam Matoussi,79,http://creativecommons.org/licenses/by-sa/3.0/
152433,libtr_01KVX09RFYXZQQKJ12,SPACE My Baby,Myriam Matoussi,213,http://creativecommons.org/licenses/by-sa/3.0/
152442,libtr_01KVX09T162HW303BB,gitan manouche rom,Myriam Matoussi,108,http://creativecommons.org/licenses/by-sa/3.0/
152443,libtr_01KVX09T6SQ9TFN5PD,Human leaves dky,Myriam Matoussi,239,http://creativecommons.org/licenses/by-sa/3.0/
152447,libtr_01KVX09TBYDYTCWNG9,Human leaves earth,Myriam Matoussi,149,http://creativecommons.org/licenses/by-sa/3.0/
189261,libtr_01KVX6NPGTNJ6NR3RC,Obá,AXIAL,69,http://creativecommons.org/licenses/by-nc-sa/2.5/br/
189262,libtr_01KVX6NPVHHNF7VATZ,Senóide,AXIAL,38,http://creativecommons.org/licenses/by-nc-sa/2.5/br/
189271,libtr_01KVX6NSW7F95EXAKH,Oxumaré,AXIAL,79,http://creativecommons.org/licenses/by-nc-sa/2.5/br/
189344,libtr_01KVX6P3GV2CW3W66J,Eu Danço,AXIAL,133,http://creativecommons.org/licenses/by-nc-sa/2.5/br/
210619,libtr_01KVXAD9R2RKP8NX4K,"Lì, in un Angolo... (There, in a Corner...)",It-Alien,120,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210624,libtr_01KVXAD9VA41A0AJJP,La Rosa dei Venti (Rose of the Winds),It-Alien,804,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210633,libtr_01KVXAD9Y15HD9JFBN,Il Dolore delle Rondini (Swallows' Pain),It-Alien,406,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210640,libtr_01KVXADA0NY683J8HT,Prede e Predatori (Preys and Predators),It-Alien,256,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210643,libtr_01KVXADA9GHB6VEARP,La Caduta di una Foglia (Falling of a Leaf),It-Alien,192,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210645,libtr_01KVXADA9WT42H14CG,Ritorno (Return),It-Alien,324,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
210658,libtr_01KVXADAD2B903G518,Chiese d'Umbria (Churches of Umbria),It-Alien,583,http://creativecommons.org/licenses/by-nc-nd/2.5/it/
238695,libtr_01KVXB85FFNQ1FYTM7,Dust on the Pearls,Heart Gets You NowHere,275,http://creativecommons.org/licenses/by-nc-sa/3.0/
238705,libtr_01KVXB85GQGYXYZZA1,Who You Are,Heart Gets You NowHere,267,http://creativecommons.org/licenses/by-nc-sa/3.0/
238715,libtr_01KVXB85M0WBV8SAYP,Dried Flowers & Empty Cups On My Table,Heart Gets You NowHere,200,http://creativecommons.org/licenses/by-nc-sa/3.0/
239679,libtr_01KVXB89XNHKEVYP6K,ABELHA LAVADERA RODA DAMA E CAVALERO,COELHO DE MORAES,265,http://creativecommons.org/licenses/by-nc-sa/3.0/
239688,libtr_01KVXB89YA4W0XD8DF,COCO PARMERA E SÓ COCO NESSAS PRAIA,COELHO DE MORAES,427,http://creativecommons.org/licenses/by-nc-sa/3.0/
239787,libtr_01KVXB8AMMX4F7TT5G,DENDEZERO LIMOERO DINDINHA,COELHO DE MORAES,382,http://creativecommons.org/licenses/by-nc-sa/3.0/
239816,libtr_01KVXB8B1VYMBX3S28,EH BUMBA CHORA Ô PILAR,COELHO DE MORAES,413,http://creativecommons.org/licenses/by-nc-sa/3.0/
239852,libtr_01KVXB8BS1QQNDFA0G,CHOREI AH CHOREI ADISPOIS TIVE PENA,COELHO DE MORAES,359,http://creativecommons.org/licenses/by-nc-sa/3.0/
239917,libtr_01KVXB8C72Z8W46XJM,ÊTA MANHÃ ÓI O VENTO MANINHA,COELHO DE MORAES,210,http://creativecommons.org/licenses/by-nc-sa/3.0/
240003,libtr_01KVXB8CSVSE5WFP6Q,IAIÁ BEZOURO EH MANGANGÁ DANADO,COELHO DE MORAES,275,http://creativecommons.org/licenses/by-nc-sa/3.0/
240028,libtr_01KVXB8DE57S0KZFTP,TREPA NA MANGUERA Ô GERIMUM VÉI,COELHO DE MORAES,486,http://creativecommons.org/licenses/by-nc-sa/3.0/
240029,libtr_01KVXB8DFH07SF1D17,QUEBRA COCO NO MARTELO QUERO VÊ CARVÃO QUEMÁ,COELHO DE MORAES,287,http://creativecommons.org/licenses/by-nc-sa/3.0/
252473,libtr_01KVXBDMNPXWR8YMC2,La caverne,Tom La Meche,235,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
253929,libtr_01KVXBEDNWJ400KGJW,A - 80,Tom La Meche,326,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
253939,libtr_01KVXBEDPB68G86G6Z,Ti ya too bye,Tom La Meche,239,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
253942,libtr_01KVXBEE5EFWHCGQVM,Junky groove pour un clubber,Tom La Meche,357,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
267008,libtr_01KVXBJFA2HK59BPSX,Some Things Will Happen,Polarity/1,259,http://creativecommons.org/licenses/by-nc-sa/3.0/
267009,libtr_01KVXBJFC943T1075A,Fulano De Tal,Polarity/1,254,http://creativecommons.org/licenses/by-nc-sa/3.0/
267010,libtr_01KVXBJFD0F7VKX8W6,Many Thanks,Polarity/1,243,http://creativecommons.org/licenses/by-nc-sa/3.0/
267011,libtr_01KVXBJFHSPTW66GDE,Land O' Debbies,Polarity/1,309,http://creativecommons.org/licenses/by-nc-sa/3.0/
267012,libtr_01KVXBJFKZD0M2A5DC,Voices In The Dark Pt. 1,Polarity/1,232,http://creativecommons.org/licenses/by-nc-sa/3.0/
267031,libtr_01KVXBJFQ7S77KPBXG,Ass Man,Polarity/1,248,http://creativecommons.org/licenses/by-nc-sa/3.0/
292849,libtr_01KVXBTZ8BSYK2ZJ47,Viaggio primo,Pasqualino Ubaldini,142,http://creativecommons.org/licenses/by-nc-nd/3.0/
317144,libtr_01KVXC3M0WS23X2KN4,anything bad,Canoply Games,123,http://creativecommons.org/licenses/by-sa/3.0/
317149,libtr_01KVXC3M3EA31X9989,one,Canoply Games,232,http://creativecommons.org/licenses/by-sa/3.0/
317151,libtr_01KVXC3M41VT2C7Q1T,in the yellow house,Canoply Games,297,http://creativecommons.org/licenses/by-sa/3.0/
317152,libtr_01KVXC3M5T91F1XBDT,modern classics,Canoply Games,176,http://creativecommons.org/licenses/by-sa/3.0/
317153,libtr_01KVXC3M8NR4RJC7VX,shabby copper circles,Canoply Games,95,http://creativecommons.org/licenses/by-sa/3.0/
317155,libtr_01KVXC3ME7NQ2A123V,n bi end vol.2,Canoply Games,123,http://creativecommons.org/licenses/by-sa/3.0/
332643,libtr_01KVXC9RSB8V559J4F,Hold,Serberis,502,http://creativecommons.org/licenses/by-sa/3.0/
332644,libtr_01KVXC9SAN9WPVSZT5,Honey Boney,Serberis,399,http://creativecommons.org/licenses/by-sa/3.0/
332645,libtr_01KVXC9SAFQ83ZDFE1,Clouds Of Green,Serberis,323,http://creativecommons.org/licenses/by-sa/3.0/
332646,libtr_01KVXC9SJ10PFMGZ0C,Transsiberian Express,Serberis,349,http://creativecommons.org/licenses/by-sa/3.0/
332648,libtr_01KVXC9SSW50EC0XQB,Passing Sun,Serberis,277,http://creativecommons.org/licenses/by-sa/3.0/
355649,libtr_01KVXCHS1MQ8YTT4C2,Vkontakters,Canoply Games,65,http://creativecommons.org/licenses/by/3.0/
355650,libtr_01KVXCHS35AXWF03MK,A celebration of the infected tick,Canoply Games,76,http://creativecommons.org/licenses/by/3.0/
355651,libtr_01KVXCHS4KZ5D572JM,Already well,Canoply Games,61,http://creativecommons.org/licenses/by/3.0/
355652,libtr_01KVXCHS80KAJQX89C,To the population it's devoted,Canoply Games,82,http://creativecommons.org/licenses/by/3.0/
355655,libtr_01KVXCHSK0W41R24WQ,Senseless 2,Canoply Games,61,http://creativecommons.org/licenses/by/3.0/
355666,libtr_01KVXCHSPW8A7HCJCJ,Freakish,Canoply Games,142,http://creativecommons.org/licenses/by/3.0/
355695,libtr_01KVXCHTK4MEVPSR7B,Too quickly,Canoply Games,137,http://creativecommons.org/licenses/by/3.0/
912922,libtr_01KVXKABRBEWDCZFCG,Wandering Wind & WMRI - Entrance to the Light World,Tunguska Electronic Music Society,714,http://creativecommons.org/licenses/by-nd/3.0/
912923,libtr_01KVXKABVHJX0WX1ZX,Empiric Project - Sail (Cutty Sark),Tunguska Electronic Music Society,326,http://creativecommons.org/licenses/by-nd/3.0/
912924,libtr_01KVXKAC0X8E07EG80,Flying Hills - Birds,Tunguska Electronic Music Society,533,http://creativecommons.org/licenses/by-nd/3.0/
912926,libtr_01KVXKACBR2RVMP5MQ,Astral & Shit - subtile corpus,Tunguska Electronic Music Society,704,http://creativecommons.org/licenses/by-nd/3.0/
912927,libtr_01KVXKACDT2ZQRZ524,Soft Note - Syphe Desert,Tunguska Electronic Music Society,183,http://creativecommons.org/licenses/by-nd/3.0/
912928,libtr_01KVXKACQ6AYFW5DP5,Soft Note - Ancient Jungles,Tunguska Electronic Music Society,464,http://creativecommons.org/licenses/by-nd/3.0/
912929,libtr_01KVXKACQVB9NBF0Y9,Empiric Project feat. Olga Scotland - Condor,Tunguska Electronic Music Society,373,http://creativecommons.org/licenses/by-nd/3.0/
942580,libtr_01KVXKP4DBDSTPEQCS,Fox - Aspire,Tunguska Electronic Music Society,291,http://creativecommons.org/licenses/by-nd/3.0/
948378,libtr_01KVXKT4RNT9C8GPSC,Advanced Dreams - Hear Wind,Tunguska Electronic Music Society,681,http://creativecommons.org/licenses/by-nd/3.0/
974855,libtr_01KVXMBAKZ27RJBMTR,Zakat project feat. Total Harmonic - Ambiento,Tunguska Electronic Music Society,357,http://creativecommons.org/licenses/by-nd/3.0/
974856,libtr_01KVXMBAPNMCJAZYNB,Art Project  & Onkakmir - Wandering,Tunguska Electronic Music Society,393,http://creativecommons.org/licenses/by-nd/3.0/
1343590,libtr_01KVWXVWKKJ8WSJQ38,Momentum,Pianochocolate,287,http://creativecommons.org/licenses/by-nc-nd/3.0/
1343591,libtr_01KVWXVWS8QMHGGAPW,Manifold,Pianochocolate,257,http://creativecommons.org/licenses/by-nc-nd/3.0/
1343592,libtr_01KVWXVWSTT30BDTFT,Spacetime,Pianochocolate,232,http://creativecommons.org/licenses/by-nc-nd/3.0/
703046,libtr_01KVXGE1KSEJBHKZWE,Одинокий самурай,Dima Sinclair,320,http://creativecommons.org/licenses/by-nc-sa/3.0/
703047,libtr_01KVXGE1M83GK79DE3,Герой,Dima Sinclair,353,http://creativecommons.org/licenses/by-nc-sa/3.0/
703048,libtr_01KVXGE1NR3RY5YDVV,Одинокий самурай (ambient version),Dima Sinclair,351,http://creativecommons.org/licenses/by-nc-sa/3.0/
703049,libtr_01KVXGE1QEQ8RXNJ3Y,Домой,Dima Sinclair,281,http://creativecommons.org/licenses/by-nc-sa/3.0/
703050,libtr_01KVXGE1TKQGP66CT4,Так далеко,Dima Sinclair,414,http://creativecommons.org/licenses/by-nc-sa/3.0/
703051,libtr_01KVXGE1VGJ3M3XRHP,Мечта,Dima Sinclair,321,http://creativecommons.org/licenses/by-nc-sa/3.0/
703052,libtr_01KVXGE1X8C1QZV2R1,Беги (Андрей Спай beat edit),Dima Sinclair,260,http://creativecommons.org/licenses/by-nc-sa/3.0/
950929,libtr_01KVXKV3S9QQSBFJ25,First Steps ,Charlotte Machut,150,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
973237,libtr_01KVXM9JADPW4ZRMR4,Temple Of Origin (Science Fiction),Grégoire Lourme,122,http://creativecommons.org/licenses/by-nd/3.0/
973245,libtr_01KVXM9JYA6GQ1DCCC,Car Boost (Action),Grégoire Lourme,203,http://creativecommons.org/licenses/by-nd/3.0/
973248,libtr_01KVXM9KFRAN5P18ZX,Identity Revealed (Action),Grégoire Lourme,227,http://creativecommons.org/licenses/by-nd/3.0/
973250,libtr_01KVXM9KMR24NXQH53,Troops on the move (Action),Grégoire Lourme,81,http://creativecommons.org/licenses/by-nd/3.0/
973253,libtr_01KVXM9KYZR70V1PER,Airports (Drama),Grégoire Lourme,170,http://creativecommons.org/licenses/by-nd/3.0/
973254,libtr_01KVXM9KZ0CZQCB66T,Soldier's Grave (Drama),Grégoire Lourme,167,http://creativecommons.org/licenses/by-nd/3.0/
955489,libtr_01KVXKXYRAA4EGC5V4,Armas-bad song,dj armas,411,http://creativecommons.org/licenses/by-nc-sa/3.0/
